"sedania_urls_link","sedania_urls_date_date","sedania_urls_date_user","sedania_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 9:51 AM","mingtee3","Just buy if you have surplus cash….good counter…."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 11:34 AM","MrsLee","Hold until next QR"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 12:25 PM","joyvest","Hold until next Euro Cup......"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 1:15 PM","Mohd Yazid Mohd Ali","TP 2.50 soon"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 7:33 PM","ruhaizat69","Rilex slow slow TP2.10 by 203?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 11, 2021 9:40 PM","Malc7984","Likely would be a good week for Sedania. TP 1.30..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 8:42 AM","shlyw","Major shareholders keep collecting like bonus issue is coming."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 9:20 AM","Malc7984","What is the outlook for today?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 9:28 AM","Malc7984","Collection stage upwards ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 9:50 AM","agatestone","upward trend positive"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 9:50 AM","ruhaizat69","Rilex slow slow no rush"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 10:36 AM","hjhjhj","totally no move ...come on Sedania"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 11:05 AM","ranacinggey","ke laut"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 2:55 PM","hjhjhj","one day limit up,4 days drop ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:07 PM","Malc7984","Hope it would recover and closed green"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:09 PM","kadilong","0.50 coming"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:22 PM","Activestream","its almost whole market in red not this counter alone , sian what politic news again !!!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:23 PM","Lim288","how come all counter drop?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:23 PM","Lim288","compare to others sedania drop not that bad.ha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 3:37 PM","Kingfish","What kadilong 0.50 coming.? Good"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 12, 2021 10:26 PM","Malc7984","Tomorrow should start rebound ..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 6:21 AM","Lim288","if others goreng stock drop.sedania shall follow.only that sedania got jakel"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 6:22 AM","Lim288","he will aways a hot topic to talk"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 8:13 AM","Inv2233","Waiting to collect more if price right"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 8:32 AM","ruhaizat69","Will explode anytime to the ash"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 9:59 AM","hjhjhj","it will fly today ...come on Sedania .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 10:20 AM","Lim288","contra player get loss.haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 10:20 AM","Lim288","sedania no need u"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 10:20 AM","Lim288","haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 11:36 AM","hjhjhj","hahah , Hopeless company ...free give to u"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 12:20 PM","ranacinggey","spanish fly ke"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 12:59 PM","Megacrown","Sedania's 51%-owned subsidiary Offspring Inc expands into Thailand |
https://www.klsescreener.com/v2/news/view/853795"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 1:06 PM","Malc7984","Clearing weak holders. Next price range above 1.00"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 1:10 PM","fadzli1980","https://www.theedgemarkets.com/article/sedanias-51owned-subsidiary-off..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 2:18 PM","kamijiwatenang","can entry now or wait?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 2:22 PM","ctquay600305","4.oo pm got show..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 2:33 PM","kamijiwatenang","confirm ctquay?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 3:41 PM","Malc7984","Close green today would be good enough..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 3:51 PM","sonyx123","finished...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 4:02 PM","hjhjhj","closed green ? now still red red ....no eyes see"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=130","Jul 13, 2021 4:23 PM","sonyx123","likely red. close eye"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 7:36 PM","kadilong","0.50 coming"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 7:48 PM","MrsLee","Aiyoh....yoh...
When close at red.... 50 cents coming
When close at green....1.10 coming.....
Anyway... Hope analysis... Continue to uptrend as it's v boring stay at home ....."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 8:24 PM","Kingfish","Yes very good 0.50 thumbs up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 8:35 PM","Malc7984","Unlikely it would have a significant drop below 80cents as major shareholders acquired from open market price between 84.5-90.5 on 8 July. My 2 cents opinion"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 8:36 PM","Malc7984","My opinion there would be another big push towards 1.20 by next week. What you guys think?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 13, 2021 10:36 PM","Gooner82","Weak holders can tp. Wave 5 should go to rm1.60 if xan break rm1.20"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 8:31 AM","superlimit88","hold"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 9:35 AM","mnadzri84","will breakout today"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:03 AM","MrsLee","Nice...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:14 AM","Activestream","pang72 ........ No more Holland....
lai lai engine sudah jalan now 91 liao"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:14 AM","hjhjhj","please Limit up today"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:23 AM","Chong3710","Try go Lazada and Shopee see how much they sell. Then you will know is the company is growing or not"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:38 AM","Inv2233","Very exciting to goreng this counter"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:56 AM","Monkeyboo","Afternoon got show LU"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 10:59 AM","Malc7984","Today go up to 95 and tomorrow LU...."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 11:22 AM","CUTLOST","Thansk Sedania,Jetson and Kab..walawei.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 11:43 AM","SDR245","Jakel keep on buying"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 11:54 AM","rr88","Tawke kain is naive & new to stock market. After this hot bubble returns back to cold state, share price will go back to hybernate at 20 cents & tawke kain will lose money."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 12:07 PM","cikminah7777","Nak turun ke 20cts, take timelah. Meanwhile, enjoy the show. Kalau LU 2 kali, itu bonos. Rezeki jgn ditolak."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 12:36 PM","SDR245","1.20 in way."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 12:57 PM","Monkeyboo","Will close green for 3 days at least. Safe tp1.20, but might go to 1.40"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 1:00 PM","MrsLee","Nice .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 1:25 PM","kennyqs","potential LU today ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 1:59 PM","SDR245","Posiable Lu today. Let c."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 2:12 PM","simonscs","yes this stock is limit up king of the year.
one year limit up at least 10 times
huhu"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 2:26 PM","kennyqs","haha hope so !"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 2:47 PM","hjhjhj","today limit up will be 1.130 ...hope can get it"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 2:47 PM","AAAwell","Can expect LU TDY...:)"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 2:53 PM","sonyx123","how to LU so much seller"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:24 PM","Kristina Melody","going to tumbang"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:46 PM","kennyqs","show after 4pm ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:47 PM","sonyx123","gg liao"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:48 PM","Raksasa","aiyo ... waterfall"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:50 PM","Kristina Melody","0.86 already."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:54 PM","kadilong","koyak , 0.50"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:54 PM","Raksasa","covid punya pasal... buat panik. nanti naik la rm1"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:54 PM","Lim288","haha"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:55 PM","Lim288","can earn 2k now nothing and make loss"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:55 PM","imvu","rebound 0.855"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:56 PM","Kingfish","Yes o.50 coming kadilong"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:56 PM","mitchu","Rgt under attack"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:57 PM","Raksasa","itu covid 5 angka sudah expected la. wayang aje"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:58 PM","Raksasa","like a pendulum, it will swing back to higher ground"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 3:59 PM","kennyqs","hold tight , back to normal soon"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:03 PM","hjhjhj","shit ...drop so fast ...925 ..to 855 ...omg"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:13 PM","sadforvivo","i just bought at 0.86. hope is ok. pray hard!"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:14 PM","Kristina Melody","lets buy at 0.500"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:21 PM","Raksasa","USD0.5 on.."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:27 PM","Kenny_Lee_Yop","many people got trapped .."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=131","Jul 14, 2021 4:32 PM","MrsLee","Tomorrow will rebound again"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 4:44 PM","MrsLee","Nice...close at 88"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 4:57 PM","MrsLee","Many bought at 0.88..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 5:12 PM","hjhjhj","hopefully tomorrow can up more"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 5:16 PM","Malc7984","This stock is still bullish..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 5:19 PM","Raksasa","fatt fatt :)"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 5:20 PM","kennyqs","yes , better performance tmr"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 7:31 PM","awesome20","wait for contra trader throw in next week"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 8:00 PM","Malc7984","Overselling during the afternoon as market was weak. Tomorrow should be a better day. Can it touch 1.00 tomorrow?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 14, 2021 10:08 PM","joyvest","Like a roller coaster taken for a ride from low to high with ecstacy......."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 7:59 AM","Malc7984","Hopefully it would be a good day. Seems like buying will continue today."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 8:09 AM","Malc7984","According to chart Sedania would touch 1.40-150 by end of this month. Any opinion..."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 9:08 AM","CUTLOST","Thanks Sedania"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 9:25 AM","sonyx123","Think you are day dreaming Malc"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 9:31 AM","Malc7984","Hopefully I am not daydreaming"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 10:07 AM","sonyx123","resting day today"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 10:26 AM","hjhjhj","only up half day ..then no power today ....many people stay high floor"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 12:25 PM","mitchu","Towkeh kain doesn't know anything ??.from small beginning in segamat he has build jakel to what it is today.i think he should be our pm."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 12:56 PM","jack663","Sedania i think tmr will fly again, good enter 0.84-0.86, tmr TP1 1.04 TP2 1.10, if Hit target must run"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 12:57 PM","Armanhashim","Game over ? Distribution completed ?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 1:01 PM","jack663","Scib-w i will run this 2.30pm around 0.27-0.275, coz i start enter last week from 0.275 till 0.22"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:01 PM","hjhjhj","today afternoon Sedania got show?"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:03 PM","jack663","hjhjhj, i think no,coz vol too low, maybe tmr,"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:03 PM","ruhaizat69","Pelan pelan"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:15 PM","Abang Mad","Slow slow climb"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:15 PM","Ekkram","Run… Run…"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:18 PM","Kristina Melody","i think better run."
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:21 PM","jack663","Enter, tmr will move up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:33 PM","jack663","i start enter 0.865-0.87"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:42 PM","sonyx123","gg.com"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 3:47 PM","kennyqs","today rest and digest, tmr up"
"https://klse.i3investor.com/servlets/forum/800004367.jsp?ftp=132","Jul 15, 2021 4:54 PM","hjhjhj","tomorrow is Friday ...hard to up"
