"do_urls_link","do_urls_date_date","do_urls_date_user","do_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=74","Mar 1, 2021 3:17 PM","wallstreetrookie","pangsai pang no comment Hoot 9e"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=74","Mar 1, 2021 3:19 PM","wallstreetrookie","JUst hold later limit up dont cry sold early Already warn you"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=74","Mar 1, 2021 3:30 PM","Seeyounoup","i dont understand how he relates tesla to d&o. absolutely newbie, commented 10k but still newbie."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=74","Mar 1, 2021 3:38 PM","SuperPanda","wait till it comes, let you happy first"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:42 PM","SuperPanda","alert given at price of 4.50, at least a reduce near to rm3.50 soon
the string is pulling now, cant you see it?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:48 PM","Targeted","The String theory of investing....... Lol"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:52 PM","pang72","Panda, this one ok la..."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:52 PM","pang72","I don't think will drop"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:53 PM","pang72",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 3:54 PM","pang72",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 4:04 PM","SuperPanda","who in early and go out first now will win the most"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 4:08 PM","Min9088","close at 0.67-0.68 pleaseee"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 4:09 PM","Min9088","wow LOL"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 4:10 PM","Min9088","70 cents?LOL"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:10 PM","troy88","Another strong closing. Marching to 5 and beyond.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:32 PM","ramunia","Beautiful"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:36 PM","pete11","Good. Still a lot of room to go"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:38 PM","alphajack","superpanda if u come KL contact me ya..me also pimp and i dont mind give u some girls make u relax a bit, you seem very tense. No action for long ka..that's why need make drama here. sad orh"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:39 PM","ramunia","Hope it can reach next station rm5 this week.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:49 PM","pang72","Hold tight tight for a ll ev car"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 5:59 PM","HydrogenBond","pangsaikia now only come kah haha"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 6:02 PM","Martin87","So what if you have 10k comments. That doesn’t make you a Warren Buffett or George Soros. I only believe in price actions. Charts do not lie. If it’s uptrend, I will buy and hold. Downtrend I will sell. Strong closing today!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 8:35 PM","Game","Nice."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 8:54 PM","Blesskiss","Buy more and keep"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 9:27 PM","skyjy100","take profit or hold?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 9:28 PM","onionchong","Keep until above RM5. Tech trend still ongoing"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 10:23 PM","pete11","Rm 6 and beyond very soon."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 10:35 PM","ctquay600305","7.00 end of month"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 10:48 PM","Toplove888","Tech trend but this another greatech or maybe uwc who know ...led and ev take lead now :)"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 11:45 PM","samyew1234","rm6 I am happy"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 1, 2021 11:46 PM","probability",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 1:42 AM","Targeted","Prob, Uchitech is good and i did make good money frm it, however i do urge you to research DnO comprehensively.........i'm totally convinced.........."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 1:45 AM","Targeted","My opinion is that DnO is Supermax 2021......."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 1:47 AM","Targeted",".
S. Panda need to study more......"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 1:52 AM","Targeted","Honestly sounds like S. Panda doesnt hv a clue, although nothing is stopping him frm investigating further...........the longer one waits the harder it gets tobbuy higher.......go do some serious homework........"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:25 AM","DreamKeeper","Whoa!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:25 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:26 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:26 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:26 AM","DreamKeeper","Holy crocodile!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:26 AM","DreamKeeper","Wow, man!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:26 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:27 AM","DreamKeeper","WTF, man!!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:27 AM","DreamKeeper","Heng aah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:27 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:28 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:28 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:28 AM","DreamKeeper","Yay"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:28 AM","DreamKeeper","Righty ho"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:29 AM","DreamKeeper","Hip hip, hooray"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:29 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:29 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:29 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=75","Mar 2, 2021 2:29 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:29 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:30 AM","DreamKeeper","Wonderful"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:30 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:30 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:30 AM","DreamKeeper","Well done"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:30 AM","DreamKeeper",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:31 AM","DreamKeeper","Keep surging"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:31 AM","DreamKeeper","Good luck"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 2:58 AM","PureBULL ...","Stock: [D&O]: D&O GREEN TECHNOLOGIES BHD
Posted on Feb 4, 2021 10:37 AM | Report Abuse
EV.CAR material co on KLSE r
i. metals : PMETAL, PMBTECH, MSC
ii. semicon : D&O, MPI, UNISEM
+++++++++++++++++++++++++++++++++++++++
EV cars r now 5% on the road.
It will increase asap to 50% in 3-5 years.
D&O a brilliant intelligent stock is doing well now.
Can mkt imagine how good can it be with 50% EV cars on the road?
Same applies to all EV.CAR material stocks above ...
POSITION WELL AHEAD OF TIME IN THE BIGGEST BIZ WAVE IN HUMAN HISTORY,
i.e. EV.CAR.ECONOMY will U ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 8:50 AM","pang72","OK... Let's trap in this ev car for year..
We are ready"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 8:53 AM","Bgt 9963",""
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 9:35 AM","Swimmer","Targeted...also helping to put money into superpanda pocket. Only up to superpanda to take action & buy now."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:12 AM","emsvsi","Pre-pandemic share price:
Genting Berhad: RM6.0x
Malaysia National Covid-19 Immunisation Programme starts end-Feb 2021 and expected completion by end-2021 (looking at the speed of progress, likely earlier). Full vaccinations are not required to see the effects of Covid-19 cases and most importantly deaths coming down (see Israel). Hence, by 4Q21 (Oct-Dec) you should be able to see the full effects. Note markets are 6-12 months forward looking (see Gloves). Therefore, latest by 2Q21 (Apr-Jun) we should see share prices pop back to at least pre-pandemic levels
Note: this has not take into account re-rating catalysts:
a) Pent-up demand from revenge travel and gaming (Lifting of lockdowns - MY; UK)
b) Skyworlds (2Q) and Resorts World Las Vegas (summer)
c) Celularity Inc listing (2Q21; assume 10% holding only)
d) *Mashpee Wampanoag Tribe promissory notes USD426.3 mil write-back
e) Resorts World NYC expansion
f) Resorts World Hudson Valley
g) New York state sports betting license bid
h) Japan Integrated Resort (IR) bid
i) Resorts World Sentosa upgrading
j) Plantation - CPO record high
k) Energy - Brent crude oil above USD 60
l) Property - Cyclical sector in an upcycle
m) Life Sciences - Huge potential (see US biotech and genomics co's)
n) International borders reopen / travel bubbles / vaccine passports
o) WHO declares pandemic over
Disclaimer: The information and opinions expressed here are for educational purposes only and the contents of this post should not be construed as financial advice and does not constitute a buy or sell call. Consult your investment advisor before making any investment decision."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:41 AM","will75","My cost price RM2.00. Steady la, wanker!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:41 AM","will75","Any wankers still around? LOL!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:42 AM","Royee","Run"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:43 AM","dunnonuts","buy the dip!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:43 AM","will75","on SO HAI run!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:44 AM","will75","Only SO HAI RUN!!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:44 AM","Sentry42069","Dont be a pussy and run ah"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:49 AM","SuperPanda","walk the talk
_______________
SuperPanda alert given at price of 4.50, at least a reduce near to rm3.50 soon
the string is pulling now, cant you see it?
01/03/2021 3:42 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:50 AM","mooninvestor168","relax, after new highs. correction are expected before next push. where got stock shoot up without correction kakaka."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:53 AM","Anyway5890","Q at rm4"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 10:59 AM","ikanbilisjerungwnabe","bubble burst now"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:01 AM","SuperPanda","those whom sitting big profit, when see long red candle will cabut first and laugh to the bank"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:08 AM","SuperPanda","but dont be misunderstood, its not the counter not good, its just a matter of price valuation, market sure want it to look fair, how low we dont know"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:21 AM","ragriz","nice.. manage to topup again.."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:22 AM","newbiemimi","anyone know correction till bila ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:26 AM","will75","I steady steady drink coffee!"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:29 AM","newbiemimi","bila masuk again is good ? any suggestion ?"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:32 AM","ragriz","usually when reach near rsi 80 D&O will go for correction until rsi between 60 - 70 and start to rebound back.. btw i'm noob trader only"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 11:38 AM","Martin87","Please la. Don’t simply anyhow say bubble burst. This is profit taking which is considered as healthy retracement. No stocks can go up or down continuously for days. Just sit back and enjoy the show."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 12:00 PM","hambasaham","Semua org boleh cakap. Tapi bukan dia yg boleh control harga turun / naik pasaran."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 12:08 PM","Godblessyou","T+2... New batch of buyers will come in eventually. This kind of uptrend stock, buy red can never go wrong."
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 1:16 PM","pete11","Very steady. Healthy dips. Will recover quick and resume up"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 1:21 PM","SuperPanda","betul tapi kita bole buat analisis dan make prediction based on the trend
which i had just done, and it was true but not yet reach the target price
for the price matter, market will decide
____________
hambasaham Semua org boleh cakap. Tapi bukan dia yg boleh control harga turun / naik pasaran.
02/03/2021 12:00 PM"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 1:46 PM","HydrogenBond","healthy correction lah, nth to scare"
"https://klse.i3investor.com/servlets/forum/800001459.jsp?ftp=76","Mar 2, 2021 1:59 PM","mooninvestor168","relax only, invest into stock. minor correction already said burst kakaka. everything also want to the moon and rocket kah hahahaha."
