"kossan_urls_link","kossan_urls_date_date","kossan_urls_date_user","kossan_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 27, 2021 11:02 PM","Keyman188","Aiyo...Keyman188 forgot give you complimentary...
Your holding ""Everyone can fly"" sister co. so great great performance...
Keyman188 1st time saw 1 quarter can loss RM 24 bil ++...
Sooner or later can masuk Malaysia Guinness World Record liao...
Amboi + Adui...
Posted by kamirise360 > Sep 27, 2021 10:42 PM | Report Abuse
Definitely they will never be stabilized"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 8:49 AM","Keyman188","Lai...lai...lai...Don't talk 3 talk 4 talk cock...
Today any possibility to visit desired 6th batch level!!!...
wkwkwk...kekeke...hehehe...
Posted by Keyman188 > Sep 27, 2021 10:04 AM | Report Abuse X
Keyman188 has changed the mindset...
Keyman188 extending more batch to fridge's stuff...
Next 5th batch @ 2.21...
Next 6th batch @ 2.01...
Next 7th batch @ 1.86...
Next 8th batch @ 1.71...
Next 9th batch @ 1.56...
Next 10th batch @ 1.41...
Next 11th batch @ 1.26...
Final batch @ 1.01...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 9:38 AM","Keyman188","Amboi...tiba-tiba u-turn...
Hari ini tak ada chance untuk 6th batch level...
Adui..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 9:43 AM","kamirise360","Will Kossan closing green today?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 9:48 AM","Keyman188","Let Keyman188 check with fortune teller 1st...
Amboi....
Posted by kamirise360 > Sep 28, 2021 9:43 AM | Report Abuse
Will Kossan closing green today?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 11:46 AM","Benny1123","Up one day, drop 10 days.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 3:43 PM","tamp0i","Shorties today threw 660,000 shares but cannot drive down the price, aiyoyo.... So sad... Hahahah"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 3:53 PM","kamirise360","Today going up, tomorrow cashing out
Posted by Benny1123 > Sep 28, 2021 11:46 AM | Report Abuse
Up one day, drop 10 days.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 4:56 PM","StartOfTheBull","Kossan and Supermax price abang adik. When Supermax up it is difficult to drive down Kossan."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 28, 2021 6:40 PM","niet","Today shorted nearly 1 million Kossan shares."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 29, 2021 6:47 AM","StartOfTheBull","The tide has turned. Enjoy your ride."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 29, 2021 9:22 AM","jolow","up a bit, but down a lot. really pengsan"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=255","Sep 29, 2021 9:28 AM","Keyman188","Amboi...cantik ya...
Any chance to visit desired 6th batch level !!!...
Posted by Keyman188 > Sep 27, 2021 10:04 AM | Report Abuse X
Keyman188 has changed the mindset...
Keyman188 extending more batch to fridge's stuff...
Next 5th batch @ 2.21...
Next 6th batch @ 2.01...
Next 7th batch @ 1.86...
Next 8th batch @ 1.71...
Next 9th batch @ 1.56...
Next 10th batch @ 1.41...
Next 11th batch @ 1.26...
Final batch @ 1.01...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 9:48 AM","Keyman188","Let Keyman188 check with fortune teller 1st...
Amboi....
Posted by kamirise360 > Sep 28, 2021 9:43 AM | Report Abuse
Will Kossan closing green today?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 11:46 AM","Benny1123","Up one day, drop 10 days.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 3:43 PM","tamp0i","Shorties today threw 660,000 shares but cannot drive down the price, aiyoyo.... So sad... Hahahah"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 3:53 PM","kamirise360","Today going up, tomorrow cashing out
Posted by Benny1123 > Sep 28, 2021 11:46 AM | Report Abuse
Up one day, drop 10 days.."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 4:56 PM","StartOfTheBull","Kossan and Supermax price abang adik. When Supermax up it is difficult to drive down Kossan."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 28, 2021 6:40 PM","niet","Today shorted nearly 1 million Kossan shares."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 6:47 AM","StartOfTheBull","The tide has turned. Enjoy your ride."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 9:22 AM","jolow","up a bit, but down a lot. really pengsan"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 9:28 AM","Keyman188","Amboi...cantik ya...
Any chance to visit desired 6th batch level !!!...
Posted by Keyman188 > Sep 27, 2021 10:04 AM | Report Abuse X
Keyman188 has changed the mindset...
Keyman188 extending more batch to fridge's stuff...
Next 5th batch @ 2.21...
Next 6th batch @ 2.01...
Next 7th batch @ 1.86...
Next 8th batch @ 1.71...
Next 9th batch @ 1.56...
Next 10th batch @ 1.41...
Next 11th batch @ 1.26...
Final batch @ 1.01...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 9:51 AM","Keyman188","Adui...why u-turn again...
Memang sukar + susah dapat...
Despite KLCI -18++ pt...
But most of the share price macam tak drop banyak...
Amboi..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 2:21 PM","Sneakpeek","Which tide turned again?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 29, 2021 5:24 PM","kamirise360","Gloves all are red again today
Posted by Keyman188 > Sep 29, 2021 9:51 AM | Report Abuse
Adui...why u-turn again...
Memang sukar + susah dapat...
Despite KLCI -18++ pt...
But most of the share price macam tak drop banyak..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:10 AM","Needluck","this counter is worst perform among the big 4. down a lot, up a little"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:11 AM","Keyman188","RED !!!...so sikit saja...
NOT even reach Keyman188 desired 6th batch level...
Adui...
Posted by kamirise360 > Sep 29, 2021 5:24 PM | Report Abuse
Gloves all are red again today"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:13 AM","Keyman188","Slow better...because this ""orang tua"" not so great so fancy up so fast...
Sakit jantung nanti...
wkwkwk...kekeke...hehehe...
Posted by Needluck > Sep 30, 2021 11:10 AM | Report Abuse
this counter is worst perform among the big 4. down a lot, up a little"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:18 AM","Keyman188","Amboi...more lower & lowest hardly to punch in...
Time to totally put this stuff at the fridge liao...
Adui...ini ""orang tua"" now need to explore...research...study other stuffs liao since this counter no change to get lower...
Kesian...kesian...kesian..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:29 AM","Needluck","even Comfort up more than this counter"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 11:50 AM","StartOfTheBull","RSS shorting, billis collecting."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 1:35 PM","Keyman188","No plans to impose windfall tax on glovemakers, sectors that made extraordinary profits during Covid-19 pandemic, says Tengku Zafrul
(theedgemarkets.com / September 30, 2021 13:26 pm +08)
## https://www.theedgemarkets.com/article/no-plans-impose-windfall-tax-gl...
Amboi...no chance to get lower liao..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 2:40 PM","StartOfTheBull","Actually RSS still trying to short Kossan but the tide turns against them."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 3:04 PM","MuttsInvestor","Are you guys AWAKE now ???"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 3:50 PM","Ryan83","Kossan still weak got chance to buy lower price"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 4:39 PM","tamp0i","Fuiyooo.... 1,384,000 shares kena throw keep suppressing by shorties, is it EPF who's the big shorty? Kekeke"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 6:15 PM","kamirise360","So gentleman? Hee
Posted by Sneakpeek > Sep 27, 2021 9:51 PM | Report Abuse
Kossan so gentleman..let supermax lead the pack to the bottom"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 9:25 PM","kamirise360","Many gloves going green, but not Kossan. Breakeven at the end
People sell after meet their TP?"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Sep 30, 2021 10:34 PM","niet","Kossan Net Short Shares 54,301,185 (2.12%). They still can short shares. They want to press down so that other do not go up."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:14 PM","Ryan83","Today very low volume for Kossan shares RSS inactive today but share price still finding support above 2.25"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:20 PM","jolow","China selling us15. Msia cannot fight China price. All close shop."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:22 PM","jolow","China use bullet train engineering to set up their plant. High productivity ."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:27 PM","Keyman188","Lai...lai...lai...Don't talk 3 talk 4 talk cock...
When can visit desired 6th batch level!!!...
wkwkwk...kekeke...hehehe...
Posted by Keyman188 > Sep 27, 2021 10:04 AM | Report Abuse X
Keyman188 has changed the mindset...
Keyman188 extending more batch to fridge's stuff...
Next 5th batch @ 2.21...
Next 6th batch @ 2.01...
Next 7th batch @ 1.86...
Next 8th batch @ 1.71...
Next 9th batch @ 1.56...
Next 10th batch @ 1.41...
Next 11th batch @ 1.26...
Final batch @ 1.01...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:29 PM","jolow","Oil price go up. Nitrile as raw material also shoot up but product selling price shooting down due to over supply bcos of China . Die soon"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:32 PM","Keyman188","Damn boring...
Sudah lama tunggu pun tak sampai...
Adui....
Kesian...kesian...kesian..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:32 PM","Ryan83","Kossan breaks support 2.25 still downtrend mode"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:35 PM","Keyman188","Bagus mahhh...
Bagi sikit chance untuk Keyman188 lahhh...
Bagi sikit suap untuk Keyman188 makan lahhh...
Keyman188 sudah beli banyak fridge' stuffs liao...
Nanti Keyman188 sukar + susah cari lain stuff untul refil fridge mahhh...
Posted by Ryan83 > Oct 1, 2021 12:32 PM | Report Abuse
Kossan breaks support 2.25 still downtrend mode"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:38 PM","Keyman188","Keyman188 sudah shortlisted a few new stuffs...
Tapi sampai sekarang pun tak sampai...
Memang sukar + susah lahhh....
Bursa...
Dialog...
Dpharma...
Posted by Keyman188 > Oct 1, 2021 12:35 PM | Report Abuse X
Bagus mahhh...
Bagi sikit chance untuk Keyman188 lahhh...
Bagi sikit suap untuk Keyman188 makan lahhh...
Keyman188 sudah beli banyak fridge' stuffs liao...
Nanti Keyman188 sukar + susah cari lain stuff untul refil fridge mahhh..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:46 PM","Keyman188","Waaa....Global market start bleeding liao...
Japan Nikkei225 = -760++ pt
Future DJIA = further -210++ pt...
Next week boleh dapat gehhh....
Amboi..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 12:57 PM","Ryan83","Most share price also under correction not only glove shares as worldwide bear market"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 1:10 PM","Keyman188","Aiya...DJIA & S&P500 keep on breaking new high mahhh...
Yesterday closing both board only mild correction by around 5% from highest level...
Expected this month another 5% ~ 8% further correction mahhh...
Good mahhh...correction towards healthy upward momentum mahhh...
Posted by Ryan83 > Oct 1, 2021 12:57 PM | Report Abuse
Most share price also under correction not only glove shares as worldwide bear market"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 3:29 PM","Ryan83","Kossan heavy selling again today will test previous low 2.20"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 3:58 PM","Keyman188","Where is that so-hai + so-ham penny trader @jolow!!!...
Keyman188 wants share with you other excitement profitable counter...
Keyman188 another fridge stuff....""SPSetia""...
Keyman188 punched in last year average 0.66++...
Today momentum still intact uptrend to 1.26 liao...
So please this so-hai + so-ham penny trader @jolow can assist how much percentage profit margin !!!...
If you can't calculate...you memang bodoman...simple thing also can't calculate...
wkwkwk...kekeke...hehehe...
Posted by jolow > Sep 27, 2021 12:50 PM | Report Abuse
keyman is bodoman
simple thing also dont unserstand"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 4:01 PM","Keyman188","Keyman188 hasn't shared with you other fridge' stuffs...
If not Keyman188 worry you blame yourself....""Why so bodoman...simple thing also can't to well""...
wkwkwk...kekeke...hehehe...
Posted by Keyman188 > Oct 1, 2021 3:58 PM | Report Abuse X
Where is that so-hai + so-ham penny trader @jolow!!!...
Keyman188 wants share with you other excitement profitable counter...
Keyman188 another fridge stuff....""SPSetia""...
Keyman188 punched in last year average 0.66++...
Today momentum still intact uptrend to 1.26 liao...
So please this so-hai + so-ham penny trader @jolow can assist how much percentage profit margin !!!...
If you can't calculate...you memang bodoman...simple thing also can't calculate...
wkwkwk...kekeke...hehehe..."
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 4:03 PM","kamirise360","Yesterday big green.
But today, back to bleeding red.
Aiyooo"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 5:05 PM","Ryan83","Kossan last minute huge buying rebound to 2.30"
"https://klse.i3investor.com/servlets/forum/800001389.jsp?ftp=256","Oct 1, 2021 7:57 PM","EatCoconutCanWin","Kita satu keluarga. Ayuh kita.."
