fintec_url_date_date;fintec_url_date_user;fintec_url_date_comments
3/12/2020 0:04;Reap88;Like you HamsterHuat I too am worried come Dec 28 after RI is listed there will be 4B+ Fintec shares on the market & with so many shares there are bound to be many weak holders and some cut loss kakis to bring Fintec to even below RI price of $0.08 just like what happen back in 2017. Pray this will not happen. Have to be fully prepared for such a scenario and subscribe keeping in mind the potential downside risk
3/12/2020 1:02;Invest123;With the glove factory, future of Fintec looks bright.
3/12/2020 1:18;MasterYoda;https://www.theedgemarkets.com/article/fintec-global-unit-set-14-glove...
3/12/2020 1:19;MasterYoda;Tmw limit up ke ke ke
3/12/2020 4:30;DrMBTK;The same legal 'Robin Hood' scammer in MLAB running around..To me this is a dirty tactic to steal people's money. Feeling sad and sorry for market punters of both Fintec and Mlab. Apparently, these counters are driven by Market Sentiments / Manipulations rather than Fundamental..Go and find out yourself how much of sales / revenue per month do they secure? RM 200K or RM 200M? If you are ready for this then you are onboard otherwise just stay away and look for other conservative investments. Pls don't risk yourself and it's quite worthy to do a risk assessment before you invest your hard earned money in these counters or other typical counters which are good at manipulating news/media. Frankly i think I am still considered one of the diluted shareholders of AsiaBio (now known as Fintec) based on the amount of invested money against its return. When we are poor, we hope this Robin Hood helps us again in bringing back the price to sky high, Everything is legal now when you are in stock market game.Likewise in politic, it's dirty, cruel, and etc. So what now? Just learn how to become a Smart Investor. Go and learn from a Smart Sifu not a Smart Scammer.
3/12/2020 7:48;kkl123;"buying top gloves harta is high risk!
why?
if gloves demand drop , you willl losing money !
buying fintec no risk!
why?
if gloves demand drop you will make lessmoney.
because the price now is only 0.10
The only way can lossmoney is fintec take your money
to make love not make gloves.
contract awarded to grandson aem
factory next to son AT goves
whole family make gloves lah, tak tipu
may be one of the TOP FIVE in future!"
3/12/2020 8:36;MasterYoda;DrMBTK wow cool story ke ke ke
3/12/2020 9:02;azta12;good morning
3/12/2020 9:05;TuaTuaLiap;Goreng time?
3/12/2020 9:13;jlex11;"Guys , ..oh dear the naysayers are right about fintec...esp one particular ""expert"" ....too bad ya ...we bought the wrong shares ...should have listen n trade like them ...can made many rounds..
Cheers guys to those who have faith in fintec"
3/12/2020 9:18;newbie5354_;QR profit>RM 700 million no up but today yes how Bursa works? Haters here are real sharks?
3/12/2020 9:22;newbie5354_;If Bursa operation not clear best is change govn every GE?
3/12/2020 9:28;newbie5354_;If newbie ask how counter price is to decide(buy/sell) what is sifus answer?
3/12/2020 9:29;newbie5354_;Fintec price decide by gamblers? Why not Bursa turn into casinos?
3/12/2020 9:30;newbie5354_;Bio Hldg, Iris no need QR profit why 3X more gamblers can pay?
3/12/2020 9:31;newbie5354_;Fintec no vaccine biz so cannot up?
3/12/2020 9:33;BetterTomorrow;Newbie agreed. Rubbish counter
3/12/2020 9:33;morganlee;this stock is confusing...
3/12/2020 9:34;oskchoon;Today daily and weekly indicators showing buy signals...
3/12/2020 9:38;Apanamaitu;"https://www.theedgemarkets.com/article/fintec-global-unit-set-14-glove...
Can anyone comment if the Article above has wrongly written on the Company's name as it seems that the Contents looks the same mentioned on AT's Manufacturing concern."
3/12/2020 9:42;Sales;Very funny stock? So much profit and yet is not going up. No joke NTA is 90sen. What's wrong,????????
3/12/2020 9:43;Sales;They should start giving dividend to shareholders.
3/12/2020 9:44;Hotstuff;you guys even funny. buying into a con stock yet hope it will rise
3/12/2020 9:45;Hotstuff;glove theme is over
3/12/2020 9:45;kkl123;"because not yet realised profits
so sell you so cheap
if next year realised with gloves
not such a cheap thing lah
see HARTA!$$$"
3/12/2020 10:05;Invest123;Yes, be positive. Its price is not RM1 or RM10.
3/12/2020 10:16;BudakXPandai;If I buy Fintech-OR at open market and subscribe the mother shares, will I get the warrant C ?
3/12/2020 10:18;kkl123;"yes you got a point
is not $1 $10
no risk at all
if one year latergloves good demand agaiin with covid 20
then price to $10
if covid 19 over.gloves demand drop
price only 0.20only
consider bad luck
if covid 21 again then crazy lah"
3/12/2020 10:22;kkl123;you got wc BUDAK
3/12/2020 10:23;kkl123;"dont need buy mother share also got wc
wc follow OR"
3/12/2020 10:26;kkl123;ask your remiser for detail BUDAK
3/12/2020 10:31;Invest123;Fintec is what you all think, so think good. Good luck.
3/12/2020 10:37;oskchoon;Fintec is the cheapest glove venture counter with Bursa, with the support from AT, it has no problem to set up the Glove manufacturing business..
3/12/2020 10:38;Invest123;Mgt has been working hard to diversify for steady income stream, one example is the glove factory.
3/12/2020 10:45;kkl123;"that is no good or bad vompany
is the pricing
is the timing you enter
TOP GLOVE good ?
if you enter at $9, top glove is bad company
AT bad?
if you pay 0.02to take up right
till now you make 2000%
iAT bad ? top glove good?
no!!!!!!! is the timing you enter.
no good or bad stock!"
3/12/2020 10:51;oskchoon;kk123, I agree with you, buy at the right time at the right price and also the right counter, you will become rich...
3/12/2020 10:53;RJ87;"One s*hai can't make a proper rebuttal will start his ""pussying-pusing"" game.
Where is ur rebuttal on PA can be more attractive than OR and WC?"
3/12/2020 10:56;newbie5354_;"PA not the cheapest Fintec? OR must come out extra 8 sen; so is WC?"
3/12/2020 10:58;kkl123;"OSKCHOON
you use the right word
enter the right ciunter with right time
AT good Top glove bad"
3/12/2020 10:58;newbie5354_;PA adjustment after RI why no news? Sifus no bother to ask BOD why ah? Collections still not enough?
3/12/2020 11:09;jlex11;"Why sud I elaborate on the other attractive features of the PA post right issue ,if naysayer think he 'knows it all"" ...then wait, observe and see it unfold...let see who is the real ""sohai "" then ..hahahaha...
Cheer to all the guys who believe in the fintec story ...."
3/12/2020 11:11;Invest123;OR trading today is the last day. Looking forward positively to the listing of RI and WA C on 28 Dec 2020.
3/12/2020 11:13;jlex11;"Cheers ...look forward to that too...
OR trading today is the last day. Looking forward positively to the listing of RI and WA C on 28 Dec 2020."
3/12/2020 12:42;oskchoon;Many people buying OR and subscribe for RI and get free warrant, it is a good buy... moreover Fintec is already making profit, with the full subscription of RI, it is venturing into Glove business together with AT, with the help of LKL, even better for the future... strong buy today...
3/12/2020 12:51;Uptrendwave;Guys, let's give Fintec a chance to invest and diversify into a proper business now. Whatever past is past...I do see the future of Fintec after so many years holding this stock.
3/12/2020 12:52;RJ87;Well, i'm quite sure the argument is going to end with s*hai saying...Seee 100% return from PA. But what he is blind about is. OR returns 200% or 300% from WC. Cos s*hai can't see anything more than his small brain can comprehend.
3/12/2020 12:53;RJ87;"Go do something useful, find out how much do Fintec owns the WD...else u going to park the word loss with the the value this far...
""Loss of *************************************************************************************************************************************THIS DAMM FAR***********************************************************************************************RM300mil"
3/12/2020 13:06;Up_again;"Tak payah peduli the naysayers. Exercise your rights, if you don’t wanna take risk, sell then
Keep life simple"
3/12/2020 13:10;jlex11;"Naysayer , let be very clear about the the PA...i am stating my stand rebutting the naysayers post stating that "" PA is rubbish"" and it not about comparing it with the % return vs OR or whatever....if you can't get the attractiveness of the PA correctly , dont twist around ....also please dont post ""stupid "" comment if yoou are not sure of the facts..
Cheers to other guys who are celebrating fintec innvestment.. Good day and I shall now let the said naysayers bark & bark & bark ..till cow come home...
PA is rubbish, really !!!!!!!!! ...I bet to disagree with it ...the excitement on PA will occur if Fintec hit 13cts or 14 cts....then the wild chase for PA will occur... let wait and see whether it will happen... PA has also other attractiveness only to those who knows about it
Cheers..."
3/12/2020 13:22;oskchoon;"Usually Fintec always use the funds raising to buy the loss money making company's shares, this time, Fintec wanted to have a proper business especially Glove business.. Good luck
.."
3/12/2020 13:24;jlex11;"Sohai , please get your facts right on the feature of the PA before you post it ......that is what I am rebutting you on and not on the other twisted argument you have put forwARD NOW...
Cheers to others guys..
Relatively to what other opportunity fintec can offer...it is rubbish...*wink
WC is going to make PA damm unattractive. I will foresee heavy dumping on PA la.
It's 2 PA or 1PA + 8sen for one 13sen fintec share. I don't see much upside there. To get good upside, mother share needs to be above 16sen. U might as well ask what would OR, WC and Fintec returns? U know how to count or not?"
3/12/2020 13:39;RJ87;"u guys know why that sorzai say ""excitement on PA will occur if Fintec hit 13cts or 14 cts""?
PA 5sen + another 8sen = 13sen. Show only begins for PA after Fintec goes above 13sen. While for others...Sudah lama jalan liao loooooooo"
3/12/2020 13:40;RJ87;"Pinocchio, will only continue his lies la.
Show ME YOUR number."
3/12/2020 13:41;XxxxXzz;Anyone can teach me about PA and OR? Don't really understand. Wb I know lar
3/12/2020 13:44;LMN9997;"actually kinda confused but i picked up anyway.
1 mother share giv 1 free OR share. Top up convert OR to mother share at RM0.080 per share.
OR now 0.015-0.020
Mother 0.110.
Based on this calculation at this moment I think its ok. Or am i wrong?"
3/12/2020 13:45;jlex11;"Guys, let move on except for ""one with a pea size brain or maybe it is park elsewhere"", who cant even get his facts right on the features of the PA... if u r smart enough, u will realise where u have failed in this PA issue ... BYE2...so hai....
Cheers...
u guys know why that sorzai say ""excitement on PA will occur if Fintec hit 13cts or 14 cts""?
PA 5sen + another 8sen = 13sen. Show only begins for PA after Fintec goes above 13sen. While for others...Sudah lama jalan liao loooooooo"
3/12/2020 14:03;RJ87;"U so clever...show mana salah? Until now, only thing u pandai is pussy pusing ""by saying get ur facts right, get ur fact right"" without substantiating where is wrong.
Maybe you are the one that didn't get ur facts right. At the moment, my argument that PA is rubbish if compared to OR > RI > Fintec MS stands. Begging by saying ""Get ur facts right"" isn't going to worm ur way out of ur stupidity. =D"
3/12/2020 14:15;RJ87;"I know u did ur calculation. It's just there is no calculation that u can show if Fintec is 20sen, PA is going to perform better than OR, RI, WC or MS at current price point.
If u so smart. SHOW LA. The only reason u pussy pusing is because u can't. Only thing that's improved here is, ur changed to play this ""If you are smart"" card.
OK la...I let u off. I tell u when u could be right. I agree. When all OR, RI, WC, and MS sudah jalan and overpriced but PA didn't move. Then, good price to collect PA at 5sen. =D"
3/12/2020 22:06;roshazli;"Asian foreign exchange, stocks get vaccine boost as rebound hopes bloom
BENGALURU (Dec 3): Emerging Asian currencies and stocks broadly firmed on Thursday, as news that Britain would start vaccinating citizens against the coronavirus next week fanned hopes of a swift global economic rebound next year as the pandemic subsides.
Signs of progress in U.S. stimulus talks overnight also supported risk appetite and investors shunned the U.S. dollar in favour of currencies with higher yields and other emerging market assets.
Britain on Wednesday became the first western country to approve Pfizer Inc's COVID-19 vaccine, with its chief executive confident that vaccine supply would outpace demand by the end of 2021.
""Vaccines have provided a shot in the arm for sentiment thanks to the improving likelihood of a faster and more robust growth recovery,"" Societe Generale analysts said in a report.
Malaysian stocks jumped 0.9% to lead gains in Southeast Asia, while shares in South Korea and Singapore also rose.
Indonesian stocks hit a more than nine-month high, but later gave up gains to trade lower after the country's president said he hoped the central bank would take on ""a more significant role"" in upcoming reforms.
Proposals made in recent months to expand Bank Indonesia's mandate have irked investors and analysts and raised doubts about the central bank's independence.
Most regional currencies traded higher as the dollar continued to plumb a near two-and-a-half year low.
The greenback has been sold-off since last month as market participants pile into riskier holdings amid positive vaccine news and hopes of further stimulus support, and analysts at Goldman Sachs contend this trend may continue.
""An integral part of our negative dollar outlook for 2021 is that vaccine development and distribution will lead to coordinated global growth, helping to catalyze portfolio outflows from the U.S. into other markets,"" they said.
""Portfolio flows to more pro-growth sectors, particularly in China and other emerging markets, are likely a key factor behind the dollar's recent depreciation, and we expect that to continue.""
Philippine stocks added 0.6% after data showed the country's unemployment rate eased in October as coronavirus curbs were gradually lifted, while Thai shares <.SETI > bounced 0.4%.
Thai officials on Wednesday announced plans for 43.5 billion baht ($1.44 billion) of additional stimulus to try to boost domestic consumption and revive the tourism-reliant economy, even as global infections continue to rise.
Thailand also faces risk from continued political uncertainty and anti-government protests, which have been raging for months.
""The protests do not bode well for an already-contracting economy. We see political tensions mounting and lasting into 2021, with no clear solution in sight at this juncture,"" said Tim Leelahaphan, an economist at Standard Chartered."
