"hwgb_urls_link","hwgb_urls_date_date","hwgb_urls_date_user","hwgb_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 25, 2020 8:43 AM","mikeym","WOW......so good, .......hahaha, but people already got rapid test kit long time d, now the world waiting for vaccine roll out in one month, usa will be using new vaccines as early as next 1-2 weeks d"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 25, 2020 8:44 AM","mikeym","just sell gloves and mask lor"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 25, 2020 10:05 AM","maxstore769","iiiiiiiiiiii"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 8:08 AM","yingzhe17","They yet to announce big orders. Just wait and see."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 10:20 AM","malysiabolehhh","FDA now available
Polio Vaccine (IPV) for SARS-CoV-2 and Prevention of Coronavirus Disease (COVID-19).
https://www.clinicaltrials.gov/ct2/show/NCT04639375"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 10:58 AM","mikeym","Aiyo so SAD, they only recruit 25 people when other recruit 20,000 30,000 people.......... Tsk tsktsk"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 11:00 AM","GoUpUp","Thanks for the great info on progress bro @malysiabolehhh"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 12:29 PM","GoUpUp","Why want to recruit the whole city if you can get authorization with less? This is repurposing an existing vaccine so don't need such high volumes of recruits."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 1:21 PM","mikeym","U need min 300, if u know anything about stats and pharma R&D, it's just a trial, not for approval of additional indication ma"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 1:26 PM","mikeym","Actually, this is just a trial but not enough for COVID19.... u need a certain minimum, even though already approved for polio. This is a statiscal issue.... Just watch,... Also please note if this so promising why only one small chiku company do this in the entire world, please ask ur self this question. What info supports such a decision by a cable manufacturing doing research mind u..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 2:05 PM","orange 888","does hwgb obtain the vacinne from China?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 2:08 PM","drafhar","phase 2 trial require small number of people/ normal healthy adults. higher numbers are required for phase 3 trial"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 2:33 PM","GoUpUp","@mikeym Read thru the report and you will see that they intend to start with 25 and then add another 275 ppl."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 2:35 PM","GoUpUp","@sharonchok HWGB's repurposed vaccine is from the US"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 2:47 PM","thomh4","IS TIME TO FLY BOIS. HOLD TIGHT. ALL VACCINE COUNTERS ENGINE STARTED"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:04 PM","aunchan","agreed. @mikeym please read the HWGB's News carefully what and how the company diversify their business structure and the newly release quarterly result. Compared and analysis QoQ and YoY, then link back to the trend chart. at the end of the day, you will link up and tied back to the news released."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:10 PM","thomh4","REPOST:
malysiabolehhh: FDA now available
Polio Vaccine (IPV) for SARS-CoV-2 and Prevention of Coronavirus Disease (COVID-19).
https://www.clinicaltrials.gov/ct2/show/NCT04639375
Grab before it goes up to RM1.0,
Don't forget ZY invested RM70Mil. Rich man wouldn't blindly invest in shit stock"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:31 PM","sAhaM2020","catch up...faster"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:36 PM","L A","hahahaha 8% only...too bad...solution 20%lol"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:43 PM","L A","too strong selling power..cant up ...too bad...haizz hahaha lucky change solution"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:46 PM","L A","no ppl keep....all selling ...too bad....big boss power too bad"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 3:58 PM","sAhaM2020","hwgb more room for goreng today."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 4:13 PM","Tradegentlemen","Hwgb technical chart is good . Close to breakout
If yes Thn next tp is above rm 1.00"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 5:14 PM","sAhaM2020","good closing. more room to move next week"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 6:28 PM","Shashe","https://www.theedgemarkets.com/article/malaysia-has-signed-initial-agr..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 6:29 PM","Kasumi0912","Hope hwgb can go up up , all ppl play bintai and solution"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 6:44 PM","Shashe","@Kasumi0912 you can still enter Bintai. It’s still undervalued compared to Solution."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 8:06 PM","Shashe","https://www.theedgemarkets.com/article/covid19-vaccine-be-given-free-m..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 8:06 PM","Shashe","Pm announced free vaccines for all Malaysians."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 8:21 PM","Jonathan Keung","Pzifer and COVAX vaccine"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 27, 2020 9:48 PM","Kasumi0912","@Shashe Bintai i not buying yet thank you advise , I got holding solution !
Just want ask you komark is do vaccine ?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 3:06 AM","NPRA1985","UK set to approve Pfizer-BioNTech Covid vaccine within days
https://www.ft.com/content/ebd9ca50-c2d7-4b0e-afd5-e90e93c0c495"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 2:14 PM","scjm","i believe this triangle is a continuation pattern of the short trend uptrend due to heightened interests as shown by the high volume rather than a reversal despite profit taking during the last half an hour of trading and making an appearance of a fake breakout...anyway we shall know next day"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 9:12 PM","Invicibletrader","UK set to approve Pfizer-BioNTech Covid vaccine within days
https://www.ft.com/content/ebd9ca50-c2d7-4b0e-afd5-e90e93c0c495
Stronger uptrend for Dpharma and HWGB"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 9:22 PM","NPRA1985","PM: No call to reject 2021 Budget just to bring about polls
""There is no need to do that (reject the 2021 Budget). If you ask me, I could have yesterday advised the Yang di-Pertuan Agong Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah, to dissolve Parliament so that a general election can be held.
""But we all know that the problem is Covid-19. InsyaAllah, if He allows it, when the pandemic is over, we can hold a general election.
Muhyiddin added that the 2021 Budget, worth RM322.5 billion which was passed at the policy level in Parliament on Thursday, is aimed at easing the burden of the people and restoring the country's economy.
""I hope the 2021 Budget will be approved at the Dewan Rakyat and subsequently at the Dewan Negara. This is to ensure that the people will receive the assistance that they need during this tough time.""
https://www.nst.com.my/news/politics/2020/11/645117/pm-no-call-reject-..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 9:34 PM","NPRA1985","No significant change to reject budget at committee level: Dr M
FORMER Prime Minister (PM) Tun Dr Mahathir Mohamad said no significant change can be achieved if the proposed Budget 2021 is rejected at the committee level debate session.
“Rejecting the budget at the committee level, as it is said to be done, will not bring any significant impact on the government nor the proposed budget.
“It is just an attempt to divert the criticisms of the people who are disappointed with the attitude of the Opposition,” Dr Mahathir said in a statement today.
https://themalaysianreserve.com/2020/11/27/no-significant-change-to-re...-m/"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 10:17 PM","Tradegentlemen","Buy hwgb before too late"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 29, 2020 10:17 PM","Tradegentlemen","News with good technical chart results to rocket"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 30, 2020 9:58 AM","orange 888","hwgb obtained the vaccine from the USA?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 30, 2020 9:22 PM","NPRA1985","Moderna Applies for Emergency F.D.A. Approval for Its Coronavirus Vaccine
The first shots could be given as early as Dec. 21, if authorization is granted.
https://www.nytimes.com/2020/11/30/health/covid-vaccine-moderna.html
-----------------------
'Absolutely remarkable' : No one who got Moderna's vaccine in trial developed severe COVID-19
https://www.sciencemag.org/news/2020/11/absolutely-remarkable-no-one-w..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Nov 30, 2020 10:08 PM","NPRA1985","Dr Noor Hisham: First Covid-19 vaccine clinical phase-three report to be made available next week
https://www.malaymail.com/news/malaysia/2020/11/30/dr-noor-hisham-firs..."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Dec 1, 2020 11:46 AM","Jonathan Keung","Out of the 12 covid vaccines clinical test .Malaysia is closely looking at the 6-8 vaccines { pending approval from FDA } US, China , UK are the front runners"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=85","Dec 1, 2020 5:18 PM","malysiabolehhh","Retrospective Serological Study Indicates Polio Vaccination Among Observed Population (100%) Produces Specific Humoral Response with Cross-Reactivity Against SARS-Cov-2
https://hwgbbiotech.com/news/view_news.php?news_id=132"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=86","Dec 1, 2020 5:43 PM","roshazli","Free pneumococcal vaccination for children at health clinics starts today
(Dec 1): The free pneumococcal vaccination under the National Immunisation Programme for children begins simultaneously today at the Ministry of Health (MoH) health clinics nationwide, and will benefit 500,000 children each year.
Minister Datuk Seri Dr Adham Baba said children born on or after Jan 1, 2020, are eligible for the pneumococcal conjugate vaccine (PCV), which would be given in three doses — two primary doses at the age of four months and six months, and a PCV booster at 15 months.
However, the pneumococcal immunisation schedule would be adjusted for children whose vaccinations have been delayed by the Covid-19 pandemic this year.
“The administration of the pneumococcal vaccine is the most effective method to prevent pneumococcal bacterial infection and indirectly reduce the resistance to antibiotics. This vaccine is also safe and effective.
The vaccination is vital and quite timely after the number of cases of children with the pneumococcal disease increased from 17,446 in 2017 to 19,773 last year,"" he said after launching the National Pneumococcal Immunisation Programme for Children at a health clinic here, today.
Also present were MoH disease control director Datuk Dr Norhayati Rusli, state Works, Transportation and Health committee chairman Datuk Seri Norol Azali Sulaiman and Pahang health director Datuk Dr Bahari Che Awang Ngah.
The vaccine is intended to prevent bacterial infections of Streptococcus pneumoniae or pneumococcus, which can cause diseases such as pneumonia, sinusitis, middle ear infection (otitis media), meningitis and bacterial infections in the blood (septicemia).
Complications of pneumococcal disease include hearing impairment, brain deformity and death. Children aged five and below are the most at risk of becoming infected and experiencing complications of this disease. Apart from reducing the rate of morbidity and mortality due to related diseases, the vaccination can also reduce treatment costs,” he said.
Dr Adham also said the MoH always ensures that the vaccine used is effective and safe, but parents are urged to report the side effects of the vaccine, if any, to health personnel or through the website at npra.gov.my.
MoH will also deploy the Orang Asli mobile team, mobile bus services, mobile boats and air doctor services to administer the vaccination to children in the rural areas, he added."
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=86","Dec 1, 2020 8:12 PM","CHG2651","What happen to this counter , suddenly drop down . Is it still no vaccine for Hwgb ?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=86","Dec 1, 2020 8:46 PM","orange 888","sure to obtain the vaccine or not?"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=86","Dec 2, 2020 8:58 AM","Tradegentlemen","Pullback then will climb up definitely.patience is key in stock market"
"https://klse.i3investor.com/servlets/forum/800001735.jsp?ftp=86","Dec 2, 2020 12:16 PM","Alvin Chan","let it go , let it go ... solutn the best :)"
