"genetec_urls_link","genetec_urls_date_date","genetec_urls_date_user","genetec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 4:27 PM","InterFund®","Next TP RM 33................................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 5:27 PM","Thks1956","Helo interfund, ah pek asking you, can u open the link!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 5:28 PM","Thks1956","Can u see them in san fran?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 5:28 PM","Thks1956","Today some big lots came in, tmr should be green"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 6:29 PM","Vaccineyes","Rugi tak top up tadi"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 8:13 PM","PROFIT2020","Esok masih ada"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 8:20 PM","Vaccineyes","Not too late. Must buy early"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 11:07 PM","Mr.Sm Invest123","Minutes of 19th Annual General Meeting PMBTECH
http://www.pmbtechnology.com/?cat=231"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 29, 2021 11:32 PM","Thks1956","Tmr confirm up"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:18 AM","Zachzach","Thursday..!!! Here it comes.."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:32 AM","Vaccineyes","Go Genetec. We will support you"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 10:27 AM","Vaccineyes","Big jump coming. Go Genetec"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 11:21 AM","vaccineyes2","slow and steady ride to 50 possible"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 11:21 AM","Yezzy99108","It seems huge road block to touch 40. choppy water ahead?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 11:24 AM","myballs","""
DickyMe4 ""Stock [GENETEC]: GENETEC TECHNOLOGY BHD
Announcement Date 23-Sep-2021
Listing Date 24-Sep-2021
New type/class? No
Type ESOS
Details Exercise options under Employees' Share Option Scheme
No. of shares issued 37,000
Issue Price Malaysian Ringgit (MYR) 1.370
Par Value - 0.000
Total NOSH 51,486,700""
=============================================
ESOS @RM 1.370????
Market price : RM 39.50 (as shown at time of writing)
37000 x RM 1.37 = RM 50,690 ++
If sold at market price
37000 x RM 39.50 = RM 1,461,500
Untung atas angin = 1,461,500 - 50690 = RM 1,410,810 !!!!!
Waaaa..instant profit ....SC mata buta kah atau sudah kena beli?
24/09/2021 2:08 PM
""
===================================================================
Why ESOS issue so cheap but market price around RM40?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 12:53 PM","Thks1956","Today should be up but many of the small fry have no confidence. I suggest to read the CIMB report, Annual report and visit Genetec LinkedIn page. Else you are just following the herd"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 1:42 PM","Jerichomy","Pang72 i saw you in hiap tek haha comments"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 2:05 PM","InterFund®","TP RM33................... anyone stucked buy RM40................................?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 2:11 PM","Vaccineyes","Keep faith. Will rise"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 2:13 PM","PROFIT2020","Safe to buy"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 2:18 PM","mf","30-Sep-2021 Additional Listing ESOS - 46,000 shares at 1.370."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 2:28 PM","Zachzach","Genetec esos 1/10/2021
Get ready above 40!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 3:10 PM","Thks1956","Hello mf"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 3:13 PM","wallstreetrookie","There is no long-term investor left in Genetech. Only gamblers and short-term traders. Better watch out."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 4:05 PM","shawn5107","ops"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 4:29 PM","Yezzy99108","major price correction?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 5:05 PM","InterFund®","who trapped...............................? ESOS keep coming in......... yet the dumbo still buying RM34 premium price................. what word other than DUMB to call these people...........................?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 5:08 PM","InterFund®","Another RM1.5 million cashed out from dumbo here........................ still dreaming RM40 when cinaman boss keep on giving RM1.37 ESOS................. hahahahaha........................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 7:39 PM","Thks1956","Run for your life…… so i can top up"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 7:46 PM","calvintaneng","Top up?
After over the top then into the cage
https://www.youtube.com/watch?v=fpciNy6Cotk"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 8:20 PM","InterFund®","Can see @thks1956 inside the mouse trap........................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:29 PM","Vaccineyes","I can't see. Tipukah this Calvin and Interfund?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:29 PM","Vaccineyes","Genetec will rise again. Millionaires will always be millionaires"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:32 PM","Vaccineyes","Tomm when Genetec rises, all this fake investors aka Interfund and Calvin will disappear"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:33 PM","Vaccineyes","Bola itu bulat. Anything possible."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 9:54 PM","Benhobenhobenho","If I am am an employee n managed to get esos at 1.37, I will immediately sell it for instant profit. Just imagine what kind of investment is better than this. Make an instant profit of about ,35k"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 10:35 PM","Thks1956","Lucky u don’t work there"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 10:35 PM","Thks1956","Else they wont win tesla contract"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 10:36 PM","Thks1956","Helo interfund, your serbak is like shit, mange your house first la, ah pek already multi millionaire. You better finish your school first"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Sep 30, 2021 11:59 PM","InterFund®","multi millionaire only.................? Get to my level first then we talk ah pek............."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Oct 1, 2021 5:48 AM","wiser_dude","Interfund panic oledi. He bought at 40 , now peeing in his underwear"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Oct 1, 2021 6:45 AM","Vaccineyes","Go go Genetec today"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=162","Oct 1, 2021 9:26 AM","Thks1956","Interfund is still schooling"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 9:32 AM","TedTock","The esos usually comes with terms and conditions i.e not allowed to exercise within a certain timeframe. Otherwise people will sell and resign. This is very common. The forums here like to panic when they see esos."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 9:41 AM","Jerichomy","Actually, guys serbak and genetec dah overprice"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 9:50 AM","Jerichomy","Jerichomy Hope you don’t mind i comment, is it pang72"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 11:19 AM","Benhobenhobenho","The higher it goes, the greater it falls. Hope not this counter."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 11:22 AM","Thks1956","Yeah u all better dont buy, because your volume cannot
Move the price. Just sit back and watch the show. See if it can break 40 first. Else you will lose your hard earned money"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 12:24 PM","InterFund®","Still not believe kena scam.........................? hahahahahha....................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 12:24 PM","InterFund®","ESOS RM1.37................ you all bodoh chasing RM40....................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 12:25 PM","InterFund®","First TP RM33.................. next RM1.37......................"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 12:26 PM","Apple2353","OMG. ESOS only RM1.37. grossly overpriced now..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 12:33 PM","Thks1956","Run run run"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 1:14 PM","shawn5107","ops"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 1:28 PM","iShareHelpUsMakeYouM","GENETEC is continuously red for 5 days. Look into the price gap and be cautious from crocodiles. https://fb.watch/8mlvlMnk_C/"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 2:06 PM","Benhobenhobenho","I will also got panicked if I bought at this high price. As it is, price started to crash n hope it's just profit taking"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 2:22 PM","InterFund®","This is a scam stock.................... investors are mad ESOS can get RM1.37 which is RM33 premium....................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:29 PM","atilanohun","Game over for sure now !!!"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:30 PM","NatsukoMishima","I am curious why only CIMB give TP n analysis , never seen any other IB give TP or analysis ??
Is it normal ??? Huat ah rm 100 coming !"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:33 PM","Benhobenhobenho","TP $50 given by IBs n share started falling. Why so coincidence?"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:39 PM","InterFund®","It's 2021 and you still listen to IB....................? make you own decision.................. ESOS is a major red flag......................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:46 PM","shawn5107","love seeing those loud talker being quiet now"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 3:52 PM","alwaysbroke","everyone here talking like bursa is super green and genetec is the only red"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:12 PM","Vaccineyes","MPI also down 1 ringgit plus. No big deal"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:13 PM","Vaccineyes","ESOS is practised by many companies. Because it is additional listing, it should not affect the share price"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:14 PM","Vaccineyes","Watch for Genetec to rise"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:15 PM","Vaccineyes","A good company will always give ESOS."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:17 PM","Vaccineyes","In life we can choose to be nasty or nice. Let us choose the latter and pray for share market to prosper so that all companies are secure amd investors are reassured of their investment"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:24 PM","Great80","Price moving up....all haters will start hiding..."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:24 PM","wiser_dude","Strong comeback for genetec today"
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:26 PM","InterFund®","ESOS RM33 premium....................... of course good for employee............... not investors............... hahahaha..........................."
"https://klse.i3investor.com/servlets/forum/800000125.jsp?ftp=163","Oct 1, 2021 4:26 PM","Vaccineyes","Buy call"
