"maybank_url_link","maybank_url_date_date","maybank_url_date_user","maybank_url_date_comments"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 3:11 PM","Jeffreyteck","Very strong support. Lucky one as it seems to be not involved in any of the on going corruption cases. Looks better than authority where ex g husband is implicated. Anyway est no issues because such a strong credibility figures?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 3:27 PM","prudentinvestor","Hope we can still get our dividend in May, just like in previous years."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:31 PM","tollebunsmith","Has zam resigned yet? any news of this?? No malu people still want to run when he knows he is useless"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:31 PM","tollebunsmith","resiign laa bodo"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:45 PM","tollebunsmith","To ask for DRIP & AGM call
Ms. Jeeva Arulampalam
Head, Group Investor Relations
Contact: (6)03-2074 8017
Ms. Ng Ee Laine
Manager, Group Investor Relations
Contact: (6)03-2074 8582"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:47 PM","tollebunsmith","more sellers so 8.29"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:48 PM","tollebunsmith","After calling those two,,, can also ask them to pass msg to zam to resign"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 4:49 PM","tollebunsmith","8.28 omly"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 10:08 PM","josechi","incoming AGM reject all votes."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 10:19 PM","kfbusjd","up=profit down = collect, up is good and down is good as well."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 19, 2021 10:48 PM","masterus","https://m.youtube.com/watch?v=SQ2eQtrWf9g"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 9:26 AM","tollebunsmith","To get the drip at these depressed price, pls call the below for AGM conformation date;
Ms. Jeeva Arulampalam
Head, Group Investor Relations
Contact: (6)03-2074 8017
Ms. Ng Ee Laine
Manager, Group Investor Relations
Contact: (6)03-2074 8582"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 9:27 AM","tollebunsmith","And ask thru them if Zam is resigning for AGM delay."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 9:29 AM","tollebunsmith","in 30 days ie May 20 MBB sopose to declare the next qtr results, Looks like the biggest capped company on Bursa can even run a simple AGM. RESIGN NOW"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 10:59 AM","tollebunsmith","can=cant"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 11:55 AM","Tedinvestor","@tollebunsmith just sell your maybank shares. You seema stressful and afraid you might get heart attack or stroke. Take care"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 11:55 AM","tollebunsmith","They are trying to bring up the price to above .38 so that after DRIP cutoff price and readjustment , MBB is above 8.00 else it is a big negative mark on zam and the management"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=287","Apr 20, 2021 11:56 AM","tollebunsmith","dirty baasterds"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 11:57 AM","tollebunsmith","the volume weighted price is 8.31 as of 12.01pm"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 12:13 PM","fightingdragons","They are pushing up or pressing down the price?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 12:22 PM","stkoay","Agree with Tedinvestor.....if you think this is a good stock, buy and keep....if you think otherwise, sell and go buy other which you think is better."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 12:23 PM","Tedinvestor","If you think they are manipulating the shares than just dispose it . Move your funds to counter you feel secure"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 12:27 PM","Tedinvestor","I'm holding 80,000 shares average at 8.243. Blue chip counter will up & down often. If for long-term investment there's nothing to worry."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 1:49 PM","newbie2019","80,000! wow...i am holding 3,500 lol"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 2:21 PM","Hostage1","I am holding 44000 share average at 8.064,My goal is to accumulate 100,000 shares，buying blue chips is always better than buying junk gloves."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:04 PM","stkoay","I switched my ASM to this stock, currently holding 295k shares, bought from 8.24 to 8.48 average 8.33....my largest holding in value term....second is Genting."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:21 PM","aliyusof","Can sleep soundly at night, even with this tiger. My biggest investment for years."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:46 PM","tollebunsmith","my biggest problem is this country so loves people who songlap like nazeeb and thus zam is genetically born to songlap by delaying the agm."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:49 PM","tollebunsmith","even xxx is using backdoor sonlap to govern ... it is in their genectic structure"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:50 PM","tollebunsmith","anything done right is always wrong for songlap people so they will NOT do the right thing"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:50 PM","tollebunsmith","Hold the flocking AGM and be done"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 3:55 PM","stkoay","Agree with aliyusof....to be able to sleep soundly with large investment....must buy this kind of stock..."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 6:56 PM","Tedinvestor","@tollebunsmith shun Malaysian stock market. Buy US stocks instead. Why so stressful? Bad for you. Most of us here with investment crossed millions & we felt easy unlike you. Don't torture yourself mentally. Let go of all your shares and move on."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 8:54 PM","meistsk3134","most malay CEO are useless . see our finance minister, any good?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 20, 2021 8:55 PM","meistsk3134","they rather spend money not saving"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 7:38 AM","mf","Dow Jones 33,821.301 -256.33 0.75%
Nasdaq 13,786.27 -128.497 0.92%"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 7:39 AM","tollebunsmith",""" Hold the fcuking AGM"" which part ot this sentence u dont understand. Deswai najeeb and backdoor gov rules and u cant understand, This is how songlap begins. I only have a few lots BUT i have my rights as a shareholder to show my view/sidapproval, Live with it, I am a minority shareholder but i have my rights to complain if it doesnt follow rules. CEO incompetant."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 7:42 AM","tollebunsmith","Hang Tuah mana?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 8:35 AM","Tedinvestor","I agreed that the management should give a clearer statement when is the next AGM meeting. They leaving investors in doubt."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 12:31 PM","masterus","Russia Further Ramps Up Military Pressure on Ukraine
Moscow could just be strong-arming Kyiv and Washington—or preparing another invasion."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 12:35 PM","masterus","Isu Myanmar: PM Thai sahkan tidak sertai Mesyuarat Khas ASEAN"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 12:37 PM","masterus","India Covid-19 second wave: ‘A coronavirus tsunami we had never seen before’"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 12:43 PM","masterus","Gold prices extended higher during APAC trading hours amid a broad pullback in equities
Viral resurgence led to renewed concerns about economic recovery, boosting demand for safety
The world’s largest gold ETF saw a slower pace of redemption, hinting at price gains"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 4:36 PM","cikmuda","Strong support @ 8.30. Go Maybank!"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 4:39 PM","tollebunsmith","Any news of useless Zam resigning? Pls update here.
Any news of DRIP?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 4:41 PM","tollebunsmith","Good news,, price drop to 8.28.
After DRIP price announcement, then the price can go up as much as it wants,,,, i just dont care"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 4:45 PM","tollebunsmith","Have a question: I heard those who cant zip up their pants also cannot hold an AGM successfully... anybody can confirm?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 5:14 PM","Dividendplayer","I'm actually quite concerned that MBB is choosing to keep us in the dark like this. Doesn't it pride itself with transparency and good shareholder relations. Failure of an AGM is embarrassing enough. But zero information thereafter is totally unacceptable.
This points to the hiding of something bad ? What else have this management failed at ? What irks me the most is I moved substantial funds from gloves to this counter (missing out on substantial gains ) just to get the silent treatment.
They should fire their entire PR team for this fiasco !"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 7:09 PM","cikmuda","Announcement of revised AGM date is out:
The 61st Annual General Meeting (""AGM"") originally scheduled for 15 April 2021 is adjourned to 6 May 2021. The adjournment was necessary due to a technical issue in respect of the Remote Participation and Voting facilities at the AGM on 15 April 2021."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 8:40 PM","AllYouCanBuy","Postponed 3 weeks!! So long :("
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 9:36 PM","ImCK","anyone know do i still entitle door gift if attend may agm?"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 21, 2021 11:59 PM","tollebunsmith","On May 21 QR result announced and in Jun we will get a RM0.25 divvy as usual...."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 12:03 AM","tollebunsmith","My target is 0.57 sen total divvy for 2021 full year. SO at 8.00 if u buy after ex date... translates to a dividend yield of 7%"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 12:07 AM","tollebunsmith","Trying to buy at 7.60-7.80 level as foreigners has cabut and only hold about 16% from a peak of 26%.... so thats says a lot about how this institution is run by a bunch of retards like zam compared with tay's PBB"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 12:09 AM","tollebunsmith","Hopefully share price stays depressed until they announce DRIP price then if it goes south or north also i dont care.. afterall i have only a few lots ."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 11:58 AM","masterus","Singapore remains on US currency manipulation watchlist despite Vietnamese and Swiss reprieve
Ng Qi Siang Published on Wed, Apr 21, 2021 / 11:33 AM GMT+8 / Updated 16 hours ago"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 1:56 PM","wkl318","tollebunsmith: rather hilarious you make so much noise when you have only a few lots."
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 2:12 PM","WealthSoWonderful","For those serious mature sensible minded intelligent prudent long term investors among y'all ... Y'all need to consider TopGlove as another egg in the basket, another arrow in the quiver, another string to the bow"
"https://klse.i3investor.com/servlets/forum/800000318.jsp?ftp=288","Apr 22, 2021 2:12 PM","WealthSoWonderful","TOPGLOVE FOR LONG TERM INVESTMENT: A QUICK PRIMER
TopGlove IPO price RM2.70 March 2001
2,000 units = RM5,400
Bonus issues:
2002 3:10 ==> 2,600 units
2003 2:5 ==> 3,640 units
2005 1:1 ==> 7,280 units
2007 2:5 ==> 10,192 units
2010 1:1 ==> 20,384 units
2016 1:1 ==> 40,768 units
2018 1:1 ==> 81,536 units
2020 2:1 ==> 244,608 units
Today 244,608 units x RM5.55/unit = RM1,357,574
Capital Appreciation = From RM5,400 to RM1,357,574 in just 20 years
This is clear solid undoubtable undeniable evidence of the awesome benefit by way of exponential growth that you get from investing long term in TopGlove
Anyways, this is not a call for buy or sell, but just sharing of some inspirational motivational confidence-building information.
Do your own due diligence
Invest at your own risk"
